code_pref,code_muni,name_muni_j,code_mesh1,name_muni_e
33,103,岡山市東区,5234,"Higashi, Okayama"
33,104,岡山市南区,5133,"Minami, Okayama"
33,104,岡山市南区,5134,"Minami, Okayama"
33,202,倉敷市,5133,Kurashiki
33,202,倉敷市,5233,Kurashiki
33,203,津山市,5233,Tsuyama
33,203,津山市,5234,Tsuyama
33,204,玉野市,5133,Tamano
33,204,玉野市,5134,Tamano
33,205,笠岡市,5133,Kasaoka
33,207,井原市,5133,Ibara
33,207,井原市,5233,Ibara
33,208,総社市,5133,Soja
33,208,総社市,5233,Soja
33,209,高梁市,5233,Takahashi
33,210,新見市,5233,Niimi
33,211,備前市,5234,Bizen
33,212,瀬戸内市,5134,Setouchi
33,212,瀬戸内市,5234,Setouchi
33,213,赤磐市,5233,Akaiwa
33,213,赤磐市,5234,Akaiwa
33,214,真庭市,5233,Maniwa
33,214,真庭市,5333,Maniwa
33,215,美作市,5234,Mimasaka
33,216,浅口市,5133,Asakuchi
33,346,和気町,5234,Wake
33,423,早島町,5133,Hayashima
33,445,里庄町,5133,Satosho
33,461,矢掛町,5133,Yakage
33,461,矢掛町,5233,Yakage
33,586,新庄村,5233,Shinjo
33,606,鏡野町,5233,Kagamino
33,606,鏡野町,5234,Kagamino
33,606,鏡野町,5333,Kagamino
33,606,鏡野町,5334,Kagamino
33,622,勝央町,5234,Shoo
33,623,奈義町,5234,Nagi
33,643,西粟倉村,5234,Nishiawakura
33,663,久米南町,5233,Kumenan
33,663,久米南町,5234,Kumenan
33,666,美咲町,5233,Misaki
33,666,美咲町,5234,Misaki
33,681,吉備中央町,5233,Kibichuo
34,100,広島市,5132,Hiroshima
34,101,広島市中区,5132,"Naka, Hiroshima"
34,102,広島市東区,5132,"Higashi, Hiroshima"
34,103,広島市南区,5132,"Minami, Hiroshima"
34,104,広島市西区,5132,"Nishi, Hiroshima"
34,105,広島市安佐南区,5132,"Asaminami, Hiroshima"
34,106,広島市安佐北区,5132,"Asakita, Hiroshima"
34,107,広島市安芸区,5132,"Aki, Hiroshima"
34,108,広島市佐伯区,5132,"Saeki, Hiroshima"
34,202,呉市,5132,Kure
34,203,竹原市,5132,Takehara
34,203,竹原市,5133,Takehara
34,204,三原市,5132,Mihara
34,204,三原市,5133,Mihara
34,205,尾道市,5133,Onomichi
34,207,福山市,5133,Fukuyama
34,207,福山市,5233,Fukuyama
34,208,府中市,5133,Fuchu
34,208,府中市,5233,Fuchu
34,209,三次市,5132,Miyoshi
34,209,三次市,5133,Miyoshi
34,209,三次市,5232,Miyoshi
34,209,三次市,5233,Miyoshi
34,210,庄原市,5232,Shobara
34,210,庄原市,5233,Shobara
34,211,大竹市,5132,Otake
34,212,東広島市,5132,Higashihiroshima
34,213,廿日市市,5132,Hatsukaichi
34,214,安芸高田市,5132,Akitakata
34,214,安芸高田市,5232,Akitakata
34,215,江田島市,5132,Etajima
34,302,府中町,5132,Fuchu
34,304,海田町,5132,Kaita
34,307,熊野町,5132,Kumano
34,309,坂町,5132,Saka
34,368,安芸太田町,5132,Akiota
34,368,安芸太田町,5232,Akiota
34,369,北広島町,5132,Kitahiroshima
34,369,北広島町,5232,Kitahiroshima
34,431,大崎上島町,5132,Osakikamijima
34,462,世羅町,5132,Sera
34,462,世羅町,5133,Sera
34,462,世羅町,5232,Sera
34,462,世羅町,5233,Sera
34,545,神石高原町,5133,Jinseki Kogen
34,545,神石高原町,5233,Jinseki Kogen
35,201,下関市,5030,Shimonoseki
35,201,下関市,5031,Shimonoseki
35,201,下関市,5130,Shimonoseki
35,201,下関市,5131,Shimonoseki
35,202,宇部市,5031,Ube
35,202,宇部市,5131,Ube
35,203,山口市,5031,Yamaguchi
35,203,山口市,5131,Yamaguchi
35,204,萩市,5131,Hagi
35,204,萩市,5231,Hagi
35,206,防府市,5031,Hofu
35,206,防府市,5131,Hofu
35,207,下松市,5031,Kudamatsu
35,207,下松市,5131,Kudamatsu
35,208,岩国市,5032,Iwakuni
35,208,岩国市,5131,Iwakuni
35,208,岩国市,5132,Iwakuni
35,210,光市,5031,Hikari
35,210,光市,5032,Hikari
35,210,光市,5131,Hikari
35,210,光市,5132,Hikari
35,211,長門市,5130,Nagato
35,211,長門市,5131,Nagato
35,212,柳井市,5032,Yanai
35,212,柳井市,5132,Yanai
35,213,美祢市,5131,Mine
35,215,周南市,5031,Shunan
35,215,周南市,5131,Shunan
35,215,周南市,5132,Shunan
35,216,山陽小野田市,5031,Sanyo Onoda
35,216,山陽小野田市,5131,Sanyo Onoda
35,305,周防大島町,5032,Suou Oshima
35,305,周防大島町,5132,Suou Oshima
35,321,和木町,5132,Waki
35,341,上関町,5031,Kaminoseki
35,341,上関町,5032,Kaminoseki
35,343,田布施町,5031,Tabuse
35,343,田布施町,5032,Tabuse
35,343,田布施町,5132,Tabuse
35,344,平生町,5032,Hirao
35,502,阿武町,5131,Abu
36,201,徳島市,5034,Tokushima
36,201,徳島市,5134,Tokushima
36,202,鳴門市,5134,Naruto
36,203,小松島市,5034,Komatsushima
36,203,小松島市,5134,Komatsushima
36,204,阿南市,5034,Anan
36,205,吉野川市,5034,Yoshinogawa
36,205,吉野川市,5134,Yoshinogawa
36,206,阿波市,5134,Awa
36,207,美馬市,5034,Mima
36,207,美馬市,5133,Mima
36,207,美馬市,5134,Mima
36,208,三好市,5033,Miyoshi
36,208,三好市,5034,Miyoshi
36,208,三好市,5133,Miyoshi
36,208,三好市,5134,Miyoshi
36,301,勝浦町,5034,Katsuura
36,302,上勝町,5034,Kamikatsu
36,321,佐那河内村,5034,Sanagochi
36,321,佐那河内村,5134,Sanagochi
36,341,石井町,5134,Ishii
36,342,神山町,5034,Kamiyama
36,342,神山町,5134,Kamiyama
36,368,那賀町,5034,Naka
36,383,牟岐町,5034,Mugi
36,387,美波町,5034,Minami
36,388,海陽町,5034,Kaiyo
36,401,松茂町,5134,Matsushige
36,402,北島町,5134,Kitajima
36,403,藍住町,5134,Aizumi
36,404,板野町,5134,Itano
36,405,上板町,5134,Kamiita
36,468,つるぎ町,5033,Tsurugi
36,468,つるぎ町,5034,Tsurugi
36,468,つるぎ町,5133,Tsurugi
36,468,つるぎ町,5134,Tsurugi
36,489,東みよし町,5033,Higashimiyoshi
36,489,東みよし町,5034,Higashimiyoshi
36,489,東みよし町,5133,Higashimiyoshi
36,489,東みよし町,5134,Higashimiyoshi
37,201,高松市,5133,Takamatsu
37,201,高松市,5134,Takamatsu
37,202,丸亀市,5133,Marugame
37,203,坂出市,5133,Sakaide
37,204,善通寺市,5133,Zentsuji
37,205,観音寺市,5133,Kanonji
37,206,さぬき市,5134,Sanuki
37,207,東かがわ市,5134,Higashikagawa
37,208,三豊市,5133,Mitoyo
37,322,土庄町,5134,Tonosho
37,324,小豆島町,5134,Shodoshima
37,341,三木町,5134,Miki
37,364,直島町,5133,Naoshima
37,364,直島町,5134,Naoshima
37,386,宇多津町,5133,Utazu
37,387,綾川町,5133,Ayagawa
37,387,綾川町,5134,Ayagawa
37,403,琴平町,5133,Kotohira
37,404,多度津町,5133,Tadotsu
37,406,まんのう町,5133,Manno
37,406,まんのう町,5134,Manno
38,201,松山市,5032,Matsuyama
38,201,松山市,5132,Matsuyama
38,202,今治市,5032,Imabari
38,202,今治市,5033,Imabari
38,202,今治市,5132,Imabari
38,202,今治市,5133,Imabari
38,203,宇和島市,4932,Uwajima
38,203,宇和島市,5032,Uwajima
38,204,八幡浜市,5032,Yawatahama
38,205,新居浜市,5033,Niihama
38,205,新居浜市,5133,Niihama
38,206,西条市,5032,Saijo
38,206,西条市,5033,Saijo
38,207,大洲市,5032,Ozu
38,210,伊予市,5032,Iyo
38,213,四国中央市,5033,Shikokuchuo
38,213,四国中央市,5133,Shikokuchuo
38,214,西予市,4932,Seiyo
38,214,西予市,5032,Seiyo
38,215,東温市,5032,Toon
38,215,東温市,5033,Toon
38,356,上島町,5133,Kamijima
38,386,久万高原町,5032,Kumakogen
38,386,久万高原町,5033,Kumakogen
38,401,松前町,5032,Matsumae
38,402,砥部町,5032,Tobe
38,422,内子町,5032,Uchiko
38,442,伊方町,5032,Ikata
38,484,松野町,4932,Matsuno
38,488,鬼北町,4932,Kihoku
38,488,鬼北町,5032,Kihoku
38,506,愛南町,4932,Ainan
39,201,高知市,5033,Kochi
39,202,室戸市,4934,Muroto
39,202,室戸市,5034,Muroto
39,203,安芸市,5033,Aki
39,203,安芸市,5034,Aki
39,204,南国市,5033,Nankoku
39,205,土佐市,5033,Tosa
39,206,須崎市,4933,Susaki
39,206,須崎市,5033,Susaki
39,208,宿毛市,4932,Sukumo
39,209,土佐清水市,4932,Tosashimizu
39,209,土佐清水市,4933,Tosashimizu
39,210,四万十市,4932,Shimanto
39,210,四万十市,4933,Shimanto
39,211,香南市,5033,Konan
39,212,香美市,5033,Kami
39,212,香美市,5034,Kami
39,301,東洋町,5034,Toyo
39,302,奈半利町,5034,Nahari
39,303,田野町,5033,Tano
39,303,田野町,5034,Tano
39,304,安田町,5033,Yasuda
39,304,安田町,5034,Yasuda
39,305,北川村,5034,Kitagawa
39,306,馬路村,5034,Umaji
39,307,芸西村,5033,Geisei
39,341,本山町,5033,Motoyama
39,344,大豊町,5033,Otoyo
39,363,土佐町,5033,Tosa
39,364,大川村,5033,Okawa
39,386,いの町,5033,Ino
39,387,仁淀川町,5033,Niyodogawa
39,401,中土佐町,4933,Nakatosa
39,401,中土佐町,5033,Nakatosa
39,402,佐川町,5033,Sakawa
39,403,越知町,5033,Ochi
39,405,梼原町,4932,Yusuhara
39,405,梼原町,4933,Yusuhara
39,405,梼原町,5032,Yusuhara
39,405,梼原町,5033,Yusuhara
39,410,日高村,5033,Hidaka
39,411,津野町,5032,Tsuno
39,411,津野町,5033,Tsuno
39,412,四万十町,4932,Shimanto
39,412,四万十町,4933,Shimanto
39,412,四万十町,5033,Shimanto
39,424,大月町,4932,Otsuki
39,427,三原村,4932,Mihara
39,428,黒潮町,4932,Kuroshio
39,428,黒潮町,4933,Kuroshio
40,100,北九州市,5030,Kitakyushu
40,101,北九州市門司区,5030,"Moji, Kitakyushu"
40,101,北九州市門司区,5031,"Moji, Kitakyushu"
40,101,北九州市門司区,5130,"Moji, Kitakyushu"
40,101,北九州市門司区,5031,"Moji, Kitakyushu"
40,103,北九州市若松区,5030,"Wakamatsu, Kitakyushu"
40,103,北九州市若松区,5130,"Wakamatsu, Kitakyushu"
40,105,北九州市戸畑区,5030,"Tobata, Kitakyushu"
40,106,北九州市小倉北区,5030,"Kokurakita, Kitakyushu"
40,106,北九州市小倉北区,5130,"Kokurakita, Kitakyushu"
40,107,北九州市小倉南区,5030,"Kokuraminami, Kitakyushu"
40,107,北九州市小倉南区,5031,"Kokuraminami, Kitakyushu"
40,108,北九州市八幡東区,5030,"Yawatahigashi, Kitakyushu"
40,109,北九州市八幡西区,5030,"Yawatanishi, Kitakyushu"
40,130,福岡市,5030,Fukuoka
40,131,福岡市東区,5030,"Higasi, Fukuoka"
40,132,福岡市博多区,5030,"Hakata, Fukuoka"
40,133,福岡市中央区,5030,"Chuo, Fukuoka"
40,134,福岡市南区,5030,"Minami, Fukuoka"
40,135,福岡市西区,5030,"Nishi, Fukuoka"
40,136,福岡市城南区,5030,"Jonan, Fukuoka"
40,137,福岡市早良区,5030,"Sawara, Fukuoka"
40,202,大牟田市,4930,Omuta
40,203,久留米市,4930,Kurume
40,203,久留米市,5030,Kurume
40,204,直方市,5030,Nogata
40,205,飯塚市,5030,Iizuka
40,206,田川市,5030,Tagawa
40,207,柳川市,4930,Yanagawa
40,210,八女市,4930,Yame
40,211,筑後市,4930,Chikugo
40,212,大川市,4930,Okawa
40,213,行橋市,5030,Yukuhashi
40,213,行橋市,5031,Yukuhashi
40,214,豊前市,5030,Buzen
40,214,豊前市,5031,Buzen
40,215,中間市,5030,Nakama
40,216,小郡市,5030,Ogori
40,217,筑紫野市,5030,Chikushino
40,218,春日市,5030,Kasuga
40,219,大野城市,5030,Onojo
40,220,宗像市,5030,Munakata
40,220,宗像市,5130,Munakata
40,221,太宰府市,5030,Dazaifu
40,223,古賀市,5030,Koga
40,224,福津市,5030,Fukutsu
40,225,うきは市,4930,Ukiha
40,225,うきは市,5030,Ukiha
40,226,宮若市,5030,Miyawaka
40,227,嘉麻市,5030,Kama
40,228,朝倉市,5030,Asakura
40,229,みやま市,4930,Miyama
40,230,糸島市,5029,Itoshima
40,230,糸島市,5030,Itoshima
40,231,那珂川市,5030,Nakagawa
40,341,宇美町,5030,Umi
40,342,篠栗町,5030,Sasaguri
40,343,志免町,5030,Shime
40,344,須恵町,5030,Sue
40,345,新宮町,5030,Shingu
40,348,久山町,5030,Hisayama
40,349,粕屋町,5030,Kasuya
40,381,芦屋町,5030,Ashiya
40,382,水巻町,5030,Mizumaki
40,383,岡垣町,5030,Okagaki
40,384,遠賀町,5030,Onga
40,401,小竹町,5030,Kotake
40,402,鞍手町,5030,Kurate
40,421,桂川町,5030,Keisen
40,447,筑前町,5030,Chikuzen
40,448,東峰村,5030,Toho
40,503,大刀洗町,5030,Tachiara
40,522,大木町,4930,Oki
40,544,広川町,4930,Hirogawa
40,601,香春町,5030,Kawara
40,602,添田町,5030,Soeda
40,604,糸田町,5030,Itoda
40,605,川崎町,5030,Kawasaki
40,608,大任町,5030,Oto
40,609,赤村,5030,Aka
40,610,福智町,5030,Fukuchi
40,621,苅田町,5030,Kanda
40,621,苅田町,5031,Kanda
40,625,みやこ町,5030,Miyako
40,625,みやこ町,5031,Miyako
40,642,吉富町,5031,Yoshitomi
40,646,上毛町,5031,Koge
40,647,築上町,5030,Chikujo
40,647,築上町,5031,Chikujo
40,999,境界未定地域,5031,
41,201,佐賀市,4930,Saga
41,201,佐賀市,5030,Saga
41,202,唐津市,4929,Karatsu
41,202,唐津市,4930,Karatsu
41,202,唐津市,5029,Karatsu
41,202,唐津市,5030,Karatsu
41,203,鳥栖市,4930,Tosu
41,203,鳥栖市,5030,Tosu
41,204,多久市,4930,Taku
41,204,多久市,5030,Taku
41,205,伊万里市,4929,Imari
41,205,伊万里市,4930,Imari
41,205,伊万里市,5029,Imari
41,206,武雄市,4929,Takeo
41,206,武雄市,4930,Takeo
41,207,鹿島市,4930,Kashima
41,208,小城市,4930,Ogi
41,208,小城市,5030,Ogi
41,209,嬉野市,4929,Ureshino
41,209,嬉野市,4930,Ureshino
41,210,神埼市,4930,Kanzaki
41,210,神埼市,5030,Kanzaki
41,327,吉野ヶ里町,4930,Yoshinogari
41,327,吉野ヶ里町,5030,Yoshinogari
41,341,基山町,5030,Kiyama
41,345,上峰町,4930,Kamimine
41,345,上峰町,5030,Kamimine
41,346,みやき町,4930,Miyaki
41,346,みやき町,5030,Miyaki
41,387,玄海町,5029,Genkai
41,401,有田町,4929,Arita
41,423,大町町,4930,Omachi
41,424,江北町,4930,Kohoku
41,425,白石町,4930,Shiroishi
41,441,太良町,4930,Tara
42,201,長崎市,4829,Nagasaki
42,201,長崎市,4929,Nagasaki
42,202,佐世保市,4929,Sasebo
42,202,佐世保市,5029,Sasebo
42,203,島原市,4930,Shimabara
42,204,諫早市,4929,Isahaya
42,204,諫早市,4930,Isahaya
42,205,大村市,4929,Omura
42,205,大村市,4930,Omura
42,207,平戸市,4929,Hirado
42,207,平戸市,5029,Hirado
42,208,松浦市,4929,Matsuura
42,208,松浦市,5029,Matsuura
42,209,対馬市,5129,Tsushima
42,209,対馬市,5229,Tsushima
42,210,壱岐市,5029,Iki
42,211,五島市,4728,Goto
42,211,五島市,4828,Goto
42,211,五島市,4928,Goto
42,211,五島市,4929,Goto
42,212,西海市,4929,Saikai
42,213,雲仙市,4830,Unzen
42,213,雲仙市,4930,Unzen
42,214,南島原市,4830,Minami Shimabara
42,214,南島原市,4930,Minami Shimabara
42,307,長与町,4929,Nagayo
42,308,時津町,4929,Togitsu
42,321,東彼杵町,4929,Higashisonogi
42,321,東彼杵町,4930,Higashisonogi
42,322,川棚町,4929,Kawatana
42,323,波佐見町,4929,Hasami
42,383,小値賀町,4928,Ojika
42,383,小値賀町,4929,Ojika
42,391,佐々町,4929,Saza
42,411,新上五島町,4928,Shinkamigoto
42,411,新上五島町,4929,Shinkamigoto
43,100,熊本市,4930,Kumamoto
43,101,熊本市中央区,4930,"Chuo, Kumamoto"
43,102,熊本市東区,4930,"Higashi, Kumamoto"
43,103,熊本市西区,4930,"Nishi, Kumamoto"
43,104,熊本市南区,4830,"Minami, Kumamoto"
43,104,熊本市南区,4930,"Minami, Kumamoto"
43,105,熊本市北区,4930,"Kita, Kumamoto"
43,202,八代市,4830,Yatsushiro
43,202,八代市,4831,Yatsushiro
43,203,人吉市,4830,Hitoyoshi
43,204,荒尾市,4930,Arao
43,205,水俣市,4830,Minamata
43,206,玉名市,4930,Tamana
43,208,山鹿市,4930,Yamaga
43,210,菊池市,4930,Kikuchi
43,211,宇土市,4830,Uto
43,211,宇土市,4930,Uto
43,212,上天草市,4830,Kamiamakusa
43,213,宇城市,4830,Uki
43,213,宇城市,4930,Uki
43,214,阿蘇市,4930,Aso
43,214,阿蘇市,4931,Aso
43,215,天草市,4829,Amakusa
43,215,天草市,4830,Amakusa
43,216,合志市,4930,Koshi
43,348,美里町,4830,Misato
43,364,玉東町,4930,Gyokuto
43,367,南関町,4930,Nankan
43,368,長洲町,4930,Nagasu
43,369,和水町,4930,Nagomi
43,403,大津町,4930,Ozu
43,404,菊陽町,4930,Kikuyo
43,423,南小国町,4930,Minamioguni
43,423,南小国町,4931,Minamioguni
43,424,小国町,4930,Oguni
43,424,小国町,4931,Oguni
43,425,産山村,4931,Ubuyama
43,428,高森町,4931,Takamori
43,432,西原村,4930,Nishihara
43,433,南阿蘇村,4930,Minamiaso
43,433,南阿蘇村,4931,Minamiaso
43,441,御船町,4830,Mifune
43,441,御船町,4930,Mifune
43,442,嘉島町,4930,Kashima
43,443,益城町,4930,Mashiki
43,444,甲佐町,4830,Kosa
43,444,甲佐町,4930,Kosa
43,447,山都町,4830,Yamato
43,447,山都町,4831,Yamato
43,447,山都町,4930,Yamato
43,447,山都町,4931,Yamato
43,468,氷川町,4830,Hikawa
43,482,芦北町,4830,Ashikita
43,484,津奈木町,4830,Tsunagi
43,501,錦町,4830,Nishiki
43,505,多良木町,4830,Taragi
43,505,多良木町,4831,Taragi
43,506,湯前町,4830,Yunomae
43,506,湯前町,4831,Yunomae
43,507,水上村,4830,Mizukami
43,507,水上村,4831,Mizukami
43,510,相良村,4830,Sagara
43,511,五木村,4830,Itsuki
43,512,山江村,4830,Yamae
43,513,球磨村,4830,Kuma
43,514,あさぎり町,4830,Asagiri
43,531,苓北町,4830,Reihoku
44,201,大分市,4931,Oita
44,202,別府市,4931,Beppu
44,202,別府市,5031,Beppu
44,203,中津市,5030,Nakatsu
44,203,中津市,5031,Nakatsu
44,204,日田市,4930,Hita
44,204,日田市,4931,Hita
44,204,日田市,5030,Hita
44,204,日田市,5031,Hita
44,205,佐伯市,4931,Saiki
44,205,佐伯市,4932,Saiki
44,206,臼杵市,4931,Usuki
44,207,津久見市,4931,Tsukumi
44,207,津久見市,4932,Tsukumi
44,208,竹田市,4931,Taketa
44,209,豊後高田市,5031,Bungotakada
44,210,杵築市,5031,Kitsuki
44,211,宇佐市,4931,Usa
44,211,宇佐市,5031,Usa
44,212,豊後大野市,4931,Bungo Ono
44,213,由布市,4931,Yufu
44,214,国東市,5031,Kunisaki
44,322,姫島村,5031,Himeshima
44,341,日出町,5031,Hiji
44,461,九重町,4931,Kokonoe
44,462,玖珠町,4931,Kusu
44,462,玖珠町,5031,Kusu
45,201,宮崎市,4731,Miyazaki
45,201,宮崎市,4831,Miyazaki
45,202,都城市,4730,Miyakonojo
45,202,都城市,4731,Miyakonojo
45,203,延岡市,4831,Nobeoka
45,203,延岡市,4931,Nobeoka
45,204,日南市,4731,Nichinan
45,205,小林市,4730,Kobayashi
45,205,小林市,4731,Kobayashi
45,205,小林市,4830,Kobayashi
45,205,小林市,4831,Kobayashi
45,206,日向市,4831,Hyuga
45,207,串間市,4731,Kushima
45,208,西都市,4831,Saito
45,209,えびの市,4730,Ebino
45,209,えびの市,4830,Ebino
45,341,三股町,4731,Mimata
45,361,高原町,4730,Takaharu
45,361,高原町,4731,Takaharu
45,382,国富町,4731,Kunitomi
45,382,国富町,4831,Kunitomi
45,383,綾町,4731,Aya
45,383,綾町,4831,Aya
45,401,高鍋町,4831,Takanabe
45,402,新富町,4831,Shintomi
45,403,西米良村,4831,Nishimera
45,404,木城町,4831,Kijo
45,405,川南町,4831,Kawaminami
45,406,都農町,4831,Tsuno
45,421,門川町,4831,Kadogawa
45,429,諸塚村,4831,Morotsuka
45,430,椎葉村,4831,Shiiba
45,431,美郷町,4831,Misato
45,441,高千穂町,4831,Takachiho
45,441,高千穂町,4931,Takachiho
45,442,日之影町,4831,Hinokage
45,442,日之影町,4931,Hinokage
45,443,五ヶ瀬町,4831,Gokase
45,443,五ヶ瀬町,4931,Gokase
46,201,鹿児島市,4630,Kagoshima
46,201,鹿児島市,4730,Kagoshima
46,203,鹿屋市,4630,Kanoya
46,203,鹿屋市,4730,Kanoya
46,204,枕崎市,4630,Makurazaki
46,204,枕崎市,4730,Makurazaki
46,206,阿久根市,4730,Akune
46,206,阿久根市,4830,Akune
46,208,出水市,4730,Izumi
46,208,出水市,4830,Izumi
46,210,指宿市,4630,Ibusuki
46,213,西之表市,4530,Nishinoomote
46,213,西之表市,4531,Nishinoomote
46,213,西之表市,4630,Nishinoomote
46,213,西之表市,4631,Nishinoomote
46,214,垂水市,4730,Tarumizu
46,215,薩摩川内市,4729,Satsumasendai
46,215,薩摩川内市,4730,Satsumasendai
46,216,日置市,4730,Hioki
46,217,曽於市,4730,Soo
46,217,曽於市,4731,Soo
46,218,霧島市,4730,Kirishima
46,219,いちき串木野市,4730,Ichikikushikino
46,220,南さつま市,4629,Minamisatsuma
46,220,南さつま市,4630,Minamisatsuma
46,220,南さつま市,4730,Minamisatsuma
46,221,志布志市,4730,Shibushi
46,221,志布志市,4731,Shibushi
46,222,奄美市,4229,Amami
46,222,奄美市,4329,Amami
46,223,南九州市,4630,Minamikyushu
46,223,南九州市,4730,Minamikyushu
46,224,伊佐市,4730,Isa
46,224,伊佐市,4830,Isa
46,225,姶良市,4730,Aira
46,303,三島村,4629,Mishima
46,303,三島村,4630,Mishima
46,304,十島村,4328,Toshima
46,304,十島村,4329,Toshima
46,304,十島村,4429,Toshima
46,304,十島村,4529,Toshima
46,304,十島村,4530,Toshima
46,392,さつま町,4730,Satsuma
46,392,さつま町,4830,Satsuma
46,404,長島町,4830,Nagashima
46,452,湧水町,4730,Yusui
46,452,湧水町,4830,Yusui
46,468,大崎町,4730,Osaki
46,468,大崎町,4731,Osaki
46,482,東串良町,4730,Higashikushira
46,482,東串良町,4731,Higashikushira
46,490,錦江町,4630,Kinko
46,491,南大隅町,4630,Minami Osumi
46,492,肝付町,4630,Kimotsuki
46,492,肝付町,4631,Kimotsuki
46,492,肝付町,4730,Kimotsuki
46,492,肝付町,4731,Kimotsuki
46,501,中種子町,4530,Nakatane
46,501,中種子町,4531,Nakatane
46,502,南種子町,4530,Minamitane
46,505,屋久島町,4530,Yakushima
46,523,大和村,4229,Yamato
46,524,宇検村,4229,Uken
46,525,瀬戸内町,4129,Setouchi
46,525,瀬戸内町,4229,Setouchi
46,527,龍郷町,4229,Tatsugo
46,529,喜界町,4229,Kikai
46,529,喜界町,4230,Kikai
46,530,徳之島町,4128,Tokunoshima
46,530,徳之島町,4129,Tokunoshima
46,531,天城町,4128,Amagi
46,532,伊仙町,4128,Isen
46,532,伊仙町,4129,Isen
46,533,和泊町,4128,Wadomari
46,534,知名町,4028,China
46,534,知名町,4128,China
46,535,与論町,4028,Yoron
46,999,境界未定地域,4629,
47,201,那覇市,3927,Naha
47,205,宜野湾市,3927,Ginowan
47,207,石垣市,3624,Ishigaki
47,207,石垣市,3823,Ishigaki
47,207,石垣市,3824,Ishigaki
47,208,浦添市,3927,Urasoe
47,209,名護市,3927,Nago
47,209,名護市,3928,Nago
47,209,名護市,4027,Nago
47,209,名護市,4028,Nago
47,210,糸満市,3927,Itoman
47,211,沖縄市,3927,Okinawa
47,212,豊見城市,3927,Tomigusuku
47,213,うるま市,3927,Uruma
47,213,うるま市,3928,Uruma
47,214,宮古島市,3725,Miyakojima
47,215,南城市,3927,Nanjo
47,301,国頭村,4028,Kunigami
47,302,大宜味村,3928,Ogimi
47,302,大宜味村,4028,Ogimi
47,303,東村,3928,Higashi
47,303,東村,4028,Higashi
47,306,今帰仁村,3927,Nakijin
47,306,今帰仁村,4027,Nakijin
47,306,今帰仁村,4028,Nakijin
47,308,本部町,3927,Motobu
47,308,本部町,4027,Motobu
47,311,恩納村,3927,Onna
47,313,宜野座村,3927,Ginoza
47,313,宜野座村,3928,Ginoza
47,314,金武町,3927,Kin
47,315,伊江村,4027,Ie
47,324,読谷村,3927,Yomitan
47,325,嘉手納町,3927,Kadena
47,326,北谷町,3927,Chatan
47,327,北中城村,3927,Kitanakagusuku
47,328,中城村,3927,Nakagusuku
47,329,西原町,3927,Nishihara
47,348,与那原町,3927,Yonabaru
47,350,南風原町,3927,Haebaru
47,353,渡嘉敷村,3927,Tokashiki
47,354,座間味村,3927,Zamami
47,355,粟国村,3927,Aguni
47,356,渡名喜村,3927,Tonaki
47,357,南大東村,3831,Minamidaito
47,358,北大東村,3631,Kitadaito
47,358,北大東村,3831,Kitadaito
47,359,伊平屋村,4027,Iheya
47,359,伊平屋村,4028,Iheya
47,360,伊是名村,4027,Izena
47,361,久米島町,3926,Kumejima
47,361,久米島町,4128,Kumejima
47,362,八重瀬町,3927,Yaese
47,375,多良間村,3624,Tarama
47,375,多良間村,3724,Tarama
47,381,竹富町,3623,Taketomi
47,381,竹富町,3624,Taketomi
47,382,与那国町,3622,Yonaguni
47,382,与那国町,3623,Yonaguni
47,999,境界未定地域,3927,
